price,beds,bath,propertysqft,borough,property_category,type,sublocality_ext,postcode,state_ext,latitude,longitude,price_per_sqft
1199000,4,4.0,2279.0,Staten Island,building.residential,multi-family home,staten island,10308,new york,40.545515,-74.156447,526.1079420798596
605000,3,2.0,1500.0,Spuyten Duyvil,building,co-op,the bronx,10463,new york,40.8818819,-73.921791,403.3333333333333
550000,2,1.0,2184.207862,Brooklyn,building,co-op,brooklyn,11232,new york,40.6487997,-74.0024232,251.80753607231543
768000,3,2.0,1065.0,Queens,building,house,queens,11361,new york,40.7693375,-73.7854318,721.1267605633802
2099000,3,2.0,1711.0,Dumbo,building,condo,brooklyn,11201,new york,40.7019735,-73.9869044,1226.7679719462303
575000,3,2.0,1480.0,Sheepshead Bay,,co-op,sheepshead bay,11235,new york,40.5886056,-73.9394034,388.5135135135135
639000,3,2.0,1224.0,The Bronx,building,house,the bronx,10465,new york,40.832149,-73.8265941,522.0588235294117
525000,3,1.0,2184.207862,Manhattan,building.residential,co-op,manhattan,10023,new york,40.7774246,-73.98562,240.36173897811926
850000,3,2.3738608579684373,2160.0,Staten Island,building,house,staten island,10305,new york,40.5931048,-74.0663488,393.51851851851853
674999,5,2.0,2600.0,The Bronx,,multi-family home,the bronx,10460,new york,40.8315561,-73.8872273,259.615
345000,1,1.0,2184.207862,Jamaica,building.residential,condo,queens,11432,new york,40.7135571,-73.7901901,157.95199989990695
788888,5,2.0,3443.0,Brooklyn,building.residential,multi-family home,brooklyn,11234,new york,40.6255174,-73.9205183,229.12808597153645
379000,2,2.0,1160.0,Little Haiti,,co-op,east flatbush,11210,new york,40.6320616,-73.9452586,326.7241379310345
2288000,4,3.0,1788.0,Brooklyn,building,pending,brooklyn,11228,new york,40.6197363,-74.0177331,1279.6420581655482
699000,4,2.0,2184.207862,Queens,building,multi-family home,queens,11418,new york,40.6963847,-73.8472713,320.0244867537245
250000,1,1.0,900.0,Spuyten Duyvil,building,co-op,the bronx,10463,new york,40.880985,-73.9102329,277.77777777777777
1120000,3,2.0,2184.207862,Queens,building,house,queens,11362,new york,40.7639092,-73.7205952,512.7717098199878
25000000,7,2.3738608579684373,20000.0,New York,,townhouse,tribeca,10013,new york,40.7213288,-74.0092558,1250.0
858000,2,2.0,2184.207862,Queens,building,house,queens,11373,new york,40.7329998,-73.8824499,392.81975627281207
1275000,1,1.0,1000.0,Manhattan,building,co-op,manhattan,10036,new york,40.7635661,-73.9941366,1275.0
1070000,4,2.0,2192.0,Staten Island,building,house,staten island,10305,new york,40.5991039,-74.067279,488.13868613138686
4800000,10,4.0,5353.0,Brooklyn,building,townhouse,brooklyn,11215,new york,40.6722614,-73.9816141,896.6934429291986
14600000,6,2.3738608579684373,6630.0,New York,building,townhouse,manhattan,10023,new york,40.7782059,-73.9790314,2202.1116138763196
895000,2,2.0,2184.207862,Manhattan,building,co-op,manhattan,10024,new york,40.7824047,-73.979261,409.75953597222235
1250000,6,3.0,2400.0,The Bronx,building,house,the bronx,10465,new york,40.8392843,-73.8243081,520.8333333333334
1788000,6,5.0,2184.207862,Queens,building,multi-family home,queens,11355,new york,40.7494508,-73.8284569,818.603408176909
799000,4,3.0,1344.0,Brooklyn,building,multi-family home,brooklyn,11236,new york,40.6398093,-73.9109383,594.4940476190476
879000,3,2.0,2184.207862,Queens,building,house,queens,11379,new york,40.714999,-73.878128,402.4342258319368
963000,4,4.0,2400.0,Staten Island,building.residential,multi-family home,staten island,10307,new york,40.5168606,-74.2375349,401.25
998000,11,6.0,2184.207862,Brooklyn,building,multi-family home,brooklyn,11234,new york,40.6186409,-73.9389327,456.91622000031055
950000,2,1.0,1000.0,Manhattan,,co-op,upper west side,10023,new york,40.7759205,-73.9861034,950.0
410000,2,1.0,2184.207862,New Springville,building.residential,condo,staten island,10314,new york,40.5800127,-74.1614787,187.71107234481696
269000,1,1.0,900.0,Jamaica,,co-op,jamaica estates,11432,new york,40.7125699,-73.79318,298.8888888888889
8500000,7,6.0,7000.0,New York,building,house,manhattan,10013,new york,40.7223906,-74.0075502,1214.2857142857142
1195000,11,6.0,2184.207862,The Bronx,building,multi-family home,the bronx,10458,new york,40.8526383,-73.8850533,547.1091011025762
550000,2,1.0,1069.0,Forest Hills,,co-op,forest hills,11375,new york,40.7192373,-73.846265,514.4995322731525
2800000,16,16.0,10720.0,Brooklyn,building,multi-family home,brooklyn,11219,new york,40.6215159,-73.9961566,261.1940298507463
940000,9,4.0,2184.207862,Queens,building.residential,multi-family home,queens,11435,new york,40.6946299,-73.8051802,430.36197074177545
865000,3,3.0,2184.207862,Queens,building.residential,house,queens,11377,new york,40.7359218,-73.9035224,396.024579459187
7995000,3,4.0,4412.0,New York,building,condo,manhattan,10016,new york,40.7449246,-73.9836051,1812.1033544877607
690000,3,2.0,1284.0,Staten Island,building,house,staten island,10305,new york,40.5884822,-74.0735337,537.3831775700935
330000,3,1.0,2184.207862,Woodhaven,building,co-op,queens,11421,new york,40.6994276,-73.8518226,151.08452164338925
8750000,7,8.0,5000.0,New York,building,townhouse,manhattan,10014,new york,40.7345979,-74.0029107,1750.0
619000,2,2.0,1200.0,Brighton Beach,building.residential,co-op,brooklyn,11235,new york,40.5768871,-73.9542132,515.8333333333334
899000,3,1.0,1050.0,Staten Island,building.residential,house,staten island,10314,new york,40.6141485,-74.1643422,856.1904761904761
1175000,2,2.0,1144.0,Brooklyn,building,house,brooklyn,11209,new york,40.6314389,-74.0378384,1027.097902097902
2999000,8,2.3738608579684373,6000.0,Brooklyn,building,multi-family home,brooklyn,11228,new york,40.618804,-74.012196,499.8333333333333
1395000,2,2.0,1793.0,Manhattan,building.residential,condo,manhattan,10023,new york,40.780245,-73.9827963,778.0256553262689
800000,2,2.0,2184.207862,Jackson Heights,,co-op,queens county,11372,new york,40.7535399,-73.8868899,366.265507014277
499000,2,1.0,686.0,Manhattan,building,co-op,manhattan,10036,new york,40.7615546,-73.9923686,727.405247813411
799999,3,3.0,1444.0,Queens,building.residential,house,queens,11429,new york,40.7110987,-73.741186,554.0159279778393
1139000,4,4.0,3150.0,Staten Island,building.residential,house,staten island,10312,new york,40.5308796,-74.1913113,361.58730158730157
529000,3,2.0,1650.0,The Bronx,,house,clason point,10473,new york,40.8061399,-73.8579944,320.6060606060606
300000,3,1.0,1200.0,Sheepshead Bay,building.residential,co-op,brooklyn,11235,new york,40.5862693,-73.9407123,250.0
799000,5,4.0,1802.0,Kings County,building,house,brooklyn,11214,new york,40.5957485,-73.9862201,443.39622641509436
869000,6,3.0,1526.0,The Bronx,building,multi-family home,the bronx,10461,new york,40.8505252,-73.856443,569.4626474442988
749000,3,2.0,1480.0,The Bronx,building,house,the bronx,10461,new york,40.8534458,-73.8484651,506.0810810810811
240900,2,1.0,875.0,Spuyten Duyvil,building,co-op,the bronx,10463,new york,40.8797408,-73.9204193,275.3142857142857
1295000,3,1.0,2184.207862,Queens,building,house,queens,11104,new york,40.7493551,-73.9158547,592.8922894793609
3850000,8,6.0,6200.0,Brooklyn,building,pending,brooklyn,11210,new york,40.62481,-73.9539607,620.9677419354839
549000,5,2.0,1716.0,Staten Island,building,house,staten island,10306,new york,40.5721728,-74.0972787,319.9300699300699
475000,3,2.0,900.0,Staten Island,building,house,staten island,10304,new york,40.6158816,-74.0822185,527.7777777777778
980000,4,3.0,1408.0,Brooklyn,building,multi-family home,brooklyn,11234,new york,40.611841,-73.92961,696.0227272727273
1199000,4,2.0,1824.0,Brooklyn,building,multi-family home,brooklyn,11228,new york,40.6119254,-74.0084031,657.3464912280701
1299999,5,5.0,3134.0,Queens,,townhouse,arverne,11692,new york,40.5883339,-73.7934039,414.80504148053603
265000,2,1.0,1100.0,Homecrest,building.residential,co-op,brooklyn,11229,new york,40.6068092,-73.9590334,240.9090909090909
262500,1,1.0,2184.207862,Spuyten Duyvil,building,co-op,the bronx,10463,new york,40.8819467,-73.9200169,120.18086948905963
2699000,7,6.0,11250.0,Staten Island,building,house,staten island,10305,new york,40.6087694,-74.0597773,239.9111111111111
1200000,4,4.0,3300.0,The Bronx,building,house,the bronx,10469,new york,40.8580056,-73.8365535,363.6363636363636
850000,1,1.0,2184.207862,Manhattan,building,co-op,manhattan,10014,new york,40.729293,-74.003447,389.1571012026693
989000,6,4.0,2720.0,Staten Island,building.residential,house,staten island,10307,new york,40.5119454,-74.2470716,363.6029411764706
899999,5,3.0,1800.0,The Bronx,building,multi-family home,the bronx,10471,new york,40.9016185,-73.8999396,499.99944444444446
2780000,5,6.0,3045.0,Queens,,house,whitestone,11357,new york,40.7967438,-73.8160751,912.9720853858785
999000,2,1.0,1050.0,Manhattan,,co-op,manhattan,10025,new york,40.7921116,-73.9731768,951.4285714285714
699000,6,2.0,2184.207862,Brooklyn,building,multi-family home,brooklyn,11203,new york,40.6373525,-73.9344092,320.0244867537245
499999,4,2.0,1248.0,Staten Island,building,house,staten island,10302,new york,40.6289462,-74.1388487,400.64022435897436
599999,3,2.0,1272.0,Staten Island,building,house,staten island,10305,new york,40.6111849,-74.0753235,471.69732704402514
725000,4,2.0,2000.0,Staten Island,building,house,staten island,10314,new york,40.6199521,-74.1237895,362.5
998888,3,2.0,1780.0,Brooklyn,building,house,brooklyn,11209,new york,40.6117545,-74.0323281,561.1730337078652
980000,3,4.0,2700.0,Brooklyn,building,multi-family home,brooklyn,11229,new york,40.586018,-73.9252126,362.962962962963
800000,3,2.0,2184.207862,Queens,building,house,queens,11379,new york,40.71593,-73.8858453,366.265507014277
1299000,3,4.0,4450.0,The Bronx,building,house,the bronx,10464,new york,40.854862,-73.7906694,291.91011235955057
799000,3,2.0,1128.0,Brooklyn,building,house,brooklyn,11234,new york,40.6169213,-73.9415274,708.3333333333334
995000,3,2.0,3080.0,The Bronx,,house,the bronx,10461,new york,40.8513854,-73.854324,323.05194805194805
1250000,5,3.0,2295.0,Brooklyn,building,house,brooklyn,11204,new york,40.617019,-73.9878352,544.6623093681917
1275000,3,4.0,2184.207862,Queens,building,multi-family home,queens,11363,new york,40.7675169,-73.7439734,583.735651804004
749999,6,3.0,3150.0,The Bronx,building,multi-family home,the bronx,10462,new york,40.8453955,-73.868163,238.09492063492064
2650000,5,4.0,4100.0,Brooklyn,building.residential,townhouse,brooklyn,11213,new york,40.6711016,-73.9473427,646.3414634146342
999000,2,1.0,2184.207862,Manhattan,building,co-op,manhattan,10024,new york,40.7866659,-73.974142,457.37405188407837
279000,2,1.0,2184.207862,Kew Gardens,,co-op,kew gardens,11415,new york,40.7069299,-73.82404,127.7350955712291
479000,2,2.0,1008.0,New Springville,building.residential,condo,staten island,10314,new york,40.5782884,-74.1583011,475.1984126984127
2300000,2,2.0,1600.0,New York,building.residential,co-op,manhattan,10009,new york,40.7236159,-73.9781735,1437.5
1390000,6,5.0,2245.0,Queens,building.residential,multi-family home,queens,11429,new york,40.7111134,-73.7361784,619.1536748329621
450000,3,2.0,1026.0,Rego Park,building,co-op,queens,11374,new york,40.7323502,-73.8611654,438.5964912280702
999000,3,2.0,2184.207862,Manhattan,building.residential,co-op,manhattan,10025,new york,40.7982086,-73.9680164,457.37405188407837
1999000,4,4.0,3420.0,Staten Island,building,house,staten island,10304,new york,40.5939144,-74.1059876,584.5029239766081
1288000,6,3.0,2184.207862,Queens,building,mobile house,queens,11369,new york,40.760908,-73.861558,589.687466292986
639888,5,3.0,1376.0,Staten Island,building.residential,multi-family home,staten island,10312,new york,40.5564024,-74.1975285,465.0348837209302
569900,4,2.0,2180.0,Staten Island,building.residential,house,staten island,10301,new york,40.6395577,-74.0807615,261.42201834862385
1630000,7,4.0,2184.207862,Queens,building,house,queens,11362,new york,40.7704732,-73.7318799,746.2659705415894
689888,3,2.0,1300.0,Queens,building,multi-family home,queens,11420,new york,40.6780811,-73.8188973,530.6830769230769
378000,2,1.0,2184.207862,Flushing,,co-op,kew gardens hills,11367,new york,40.7341999,-73.81974,173.06045206424588
23900000,6,2.3738608579684373,7110.0,New York,building,townhouse,manhattan,10023,new york,40.7785441,-73.9840907,3361.462728551336
149000,1,1.0,2184.207862,Corona,building,co-op,queens,11368,new york,40.7581299,-73.8569399,68.21695068140909
589000,4,3.0,1320.0,Staten Island,building.residential,house,staten island,10303,new york,40.63567,-74.166895,446.2121212121212
958000,3,2.0,2259.0,Staten Island,building.residential,pending,staten island,10312,new york,40.5292852,-74.1685622,424.0814519698982
195000,1,1.0,2184.207862,Flushing,building,co-op,queens county,11363,new york,40.7659255,-73.7453922,89.27721733473001
299000,1,1.0,608.0,Staten Island,building,house,staten island,10306,new york,40.5638362,-74.0989788,491.7763157894737
1750000,4,4.0,3645.0,Queens,building,house,queens,11357,new york,40.7968959,-73.822999,480.10973936899865
815000,3,2.0,2184.207862,Queens,building,townhouse,queens,11379,new york,40.722658,-73.877617,373.1329852707947
989000,5,3.0,2184.207862,Queens,building,multi-family home,queens,11372,new york,40.7531679,-73.8836878,452.7957330463999
1075000,2,2.0,2184.207862,New York,building,condo,manhattan,10001,new york,40.7507895,-73.9974127,492.1692750504347
879000,2,1.0,1000.0,Manhattan,,house,manhattan,10065,new york,40.7615369,-73.9579786,879.0
999995,2,1.0,2184.207862,Manhattan,building.residential,co-op,manhattan,10003,new york,40.7321997,-73.9888999,457.8295946084274
430000,2,2.0,1200.0,Spuyten Duyvil,building,co-op,the bronx,10463,new york,40.8830657,-73.9206428,358.3333333333333
445000,3,2.0,2184.207862,Flushing,building,co-op,queens,11355,new york,40.7547252,-73.8255572,203.73518827669156
999000,3,2.0,1900.0,Brooklyn,building,house,brooklyn,11228,new york,40.6228038,-74.0109676,525.7894736842105
2299000,6,4.0,2184.207862,Queens,building,house,queens,11375,new york,40.7171982,-73.8496941,1052.5555007822784
1225000,4,2.0,1960.0,Queens,building,house,queens,11361,new york,40.7684802,-73.7666662,625.0
849000,3,2.0,2184.207862,Queens,building,house,queens,11379,new york,40.7282284,-73.8732527,388.69926931890143
1350000,4,3.0,1760.0,Queens,building,house,queens,11366,new york,40.7293576,-73.7830175,767.0454545454545
1600000,4,4.0,3150.0,Staten Island,building.residential,house,staten island,10312,new york,40.5364873,-74.1987178,507.93650793650795
600000,3,1.0,441.0,Manhattan,accommodation.hotel,condo,manhattan,10023,new york,40.7691094,-73.98162,1360.544217687075
435000,3,1.0,2184.207862,Manhattan,,co-op,manhattan,10023,new york,40.7799639,-73.9841598,199.15686943901312
4999999,4,4.0,4342.0,Brooklyn,building,pending,brooklyn,11209,new york,40.6301693,-74.0384351,1151.542837402119
800000,3,2.3738608579684373,2184.207862,Brooklyn,building,pending,brooklyn,11236,new york,40.6388264,-73.8846089,366.265507014277
329000,1,1.0,750.0,Fort Hamilton,building,co-op,brooklyn,11209,new york,40.61593,-74.0335829,438.6666666666667
10975000,3,4.0,2184.207862,Brooklyn,building,townhouse,brooklyn,11201,new york,40.6963652,-73.9941542,5024.704924352112
599000,4,2.0,2184.207862,Queens,building.residential,house,queens,11433,new york,40.7003331,-73.7875164,274.2412983769399
699999,4,2.0,2184.207862,Brooklyn,building,house,brooklyn,11208,new york,40.6862137,-73.8740777,320.48186080560856
539000,1,1.0,725.0,Bayside,building,pending,queens,11360,new york,40.7865988,-73.7862803,743.448275862069
370000,3,1.0,2184.207862,Manhattan,building,co-op,manhattan,10016,new york,40.7450423,-73.9839731,169.3977969941031
299000,1,1.0,2184.207862,Manhattan,accommodation.hotel,co-op,manhattan,10018,new york,40.7538054,-73.9935323,136.89173324658603
2400000,5,4.0,3800.0,Staten Island,building,house,staten island,10306,new york,40.5752476,-74.1304878,631.578947368421
275000,1,1.0,850.0,Madison,building,condo,brooklyn,11229,new york,40.6056272,-73.943238,323.52941176470586
1395000,3,3.0,1750.0,Manhattan,,co-op,manhattan,10025,new york,40.7971343,-73.9722076,797.1428571428571
568000,2,1.0,550.0,Bensonhurst,,condo,bensonhurst,11204,new york,40.6141211,-73.9966616,1032.7272727272727
1049000,3,2.0,2184.207862,Queens,building,multi-family home,queens,11105,new york,40.7751162,-73.902397,480.2656460724707
899000,4,2.0,1200.0,Queens,building,house,queens,11357,new york,40.7791608,-73.8257555,749.1666666666666
495000,1,1.0,2184.207862,Manhattan,public_transport.bus,co-op,manhattan,10024,new york,40.7885633,-73.9767931,226.6267824650839
535000,3,3.0,1328.0,The Bronx,building,house,the bronx,10456,new york,40.8355073,-73.9119966,402.8614457831325
799999,3,2.0,1596.0,Staten Island,building.residential,house,staten island,10312,new york,40.5419604,-74.1682869,501.2525062656642
1989000,2,2.0,1274.0,Manhattan,building,condo,manhattan,10036,new york,40.7603978,-73.9919328,1561.2244897959183
699000,6,4.0,2223.0,The Bronx,building,house,the bronx,10459,new york,40.818678,-73.8954715,314.4399460188934
