price,beds,bath,propertysqft,borough,property_category,type,sublocality_ext,postcode,state_ext,latitude,longitude,price_per_sqft
825000,2,2.0,2184.207862,Queens,Residential,multi-family home,Queens,11358,New York,40.768457,-73.789417,377.71130410847314
329000,2,1.0,837.0,Mid Island,Residential,condo,Staten Island,10304,New York,40.6315346,-74.0856344,393.0704898446834
889000,2,2.0,1520.0,Staten Island,Residential,multi-family home,Staten Island,10314,New York,40.6233188,-74.1259917,584.8684210526316
769000,2,2.0,2184.207862,Queens,Residential,multi-family home,Queens,11419,New York,40.6868333,-73.8309133,352.07271861747375
1200000,4,2.0,2536.0,Brooklyn,Residential,multi-family home,Brooklyn,11214,New York,40.6042861,-74.0012526,473.18611987381706
1999000,3,3.0,2739.0,Brooklyn,Residential,multi-family home,Brooklyn,11209,New York,40.6281691,-74.0297598,729.8284045271997
1049000,4,4.0,2554.0,Staten Island,Residential,multi-family home,Staten Island,10307,New York,40.5016233,-74.2417531,410.72826938136257
998800,3,4.0,2400.0,Staten Island,Residential,house,Staten Island,10301,New York,40.6175,-74.103996,416.1666666666667
559500,1,1.0,800.0,Brighton Beach,Residential,co-op,Brooklyn,11235,New York,40.5751942,-73.9669983,699.375
750000,1,1.0,835.0,Manhattan,Residential,co-op,Manhattan,10065,New York,40.7643711,-73.9593578,898.2035928143713
1395000,2,2.0,1182.0,Prospect Heights,Residential,condo,Brooklyn,11238,New York,40.6787789,-73.9643728,1180.2030456852792
198000,1,1.0,2184.207862,Woodhaven,Residential,co-op,Queens,11421,New York,40.700309,-73.8535466,90.65071298603355
619888,3,2.0,1400.0,Staten Island,Residential,contingent,Staten Island,10306,New York,40.5632116,-74.1002521,442.77714285714285
1595000,3,3.0,1413.0,Brooklyn,Residential,condo,Brooklyn,11221,New York,40.6915139,-73.935444,1128.8039631988677
655000,3,2.0,803.0,Brooklyn,Residential,condo,Brooklyn,11237,New York,40.6967268,-73.9074036,815.6911581569116
798000,3,4.0,2150.0,Staten Island,Residential,multi-family home,Staten Island,10305,New York,40.5874844,-74.0701056,371.16279069767444
1685000,3,2.3738608579684373,2184.207862,Queens,Other,land,Queens,11385,New York,40.7083434,-73.9081614,771.4467241488209
119000,3,2.3738608579684373,2184.207862,The Bronx,Residential,land,The Bronx,10466,New York,40.8841699,-73.8388387,54.4819941683737
269000,5,2.0,2184.207862,Queens,Residential,foreclosure,Queens,11422,New York,40.6534433,-73.741373,123.15677673355063
250000,5,2.0,2184.207862,Queens,Residential,multi-family home,Queens,11436,New York,40.66911,-73.789339,114.45797094196156
950000,6,2.3738608579684373,3384.0,Jamaica,Residential,pending,Queens,11422,New York,40.6499031,-73.7354706,280.73286052009456
585000,3,2.0,1100.0,Staten Island,Residential,house,Staten Island,10306,New York,40.5784263,-74.105437,531.8181818181819
595000,3,1.0,1316.0,Brooklyn,Residential,house,Brooklyn,11234,New York,40.6239146,-73.9291226,452.1276595744681
215000,1,1.0,625.0,Manhattan,Residential,condo,Manhattan,10012,New York,40.7267732,-74.002538,344.0
314000,3,1.0,1572.0,Brooklyn,Residential,house,Brooklyn,11210,New York,40.6362368,-73.939679,199.74554707379136
395000,5,1.0,1000.0,New York,Residential,condo,Manhattan,10021,New York,40.7700395,-73.9638872,395.0
600000,2,2.0,2184.207862,The Bronx,Residential,multi-family home,The Bronx,10465,New York,40.8429545,-73.8249591,274.69913026070776
790000,6,3.0,2520.0,Staten Island,Residential,multi-family home,Staten Island,10314,New York,40.6105856,-74.1268175,313.4920634920635
539000,2,2.0,1100.0,Fort Hamilton,Residential,co-op,Brooklyn,11209,New York,40.6170731,-74.0383836,490.0
1295000,4,2.0,1995.0,Spuyten Duyvil,Residential,co-op,The Bronx,10463,New York,40.8809873,-73.9224337,649.1228070175439
245000,3,1.0,2184.207862,The Bronx,Residential,house,The Bronx,10469,New York,40.8690109,-73.8564445,112.16881152312233
400000,7,3.0,2385.0,The Bronx,Residential,house,The Bronx,10470,New York,40.8969146,-73.8654984,167.71488469601678
280000,1,1.0,1000.0,Bay Ridge,Residential,co-op,Brooklyn,11209,New York,40.6241766,-74.0216837,280.0
899000,3,2.0,1440.0,Staten Island,Residential,house,Staten Island,10309,New York,40.5159004,-74.2314825,624.3055555555555
649000,4,3.0,2184.207862,Brooklyn,Residential,coming soon,Brooklyn,11231,New York,40.6813429,-73.9981509,297.1328925653322
739000,6,4.0,2184.207862,Brooklyn,Residential,pending,Brooklyn,11229,New York,40.5877991,-73.9216187,338.33776210443835
1495000,4,2.3738608579684373,3000.0,Staten Island,Residential,house,Staten Island,10312,New York,40.5247627,-74.1681035,498.3333333333333
325000,2,1.0,979.0,Manhattan,Residential,condo,Manhattan,10029,New York,40.7897507,-73.9487257,331.97139938712974
299999,3,1.0,2184.207862,Manhattan,Residential,pending,Manhattan,10023,New York,40.7810583,-73.9808407,137.3491072984701
694000,3,3.0,1360.0,Staten Island,Residential,house,Staten Island,10308,New York,40.5423126,-74.1555672,510.29411764705884
688888,4,2.0,2846.0,The Bronx,Residential,house,The Bronx,10467,New York,40.8726182,-73.8651768,242.05481377371748
400000,4,2.0,1980.0,Brooklyn,Residential,house,Brooklyn,11208,New York,40.665357,-73.8770867,202.02020202020202
346000,5,2.0,2184.207862,Queens,Residential,multi-family home,Queens,11417,New York,40.6837891,-73.8381042,158.4098317836748
265000,3,1.0,2184.207862,Queens,Residential,house,Queens,11413,New York,40.67538,-73.7472571,121.32544919847925
319000,3,2.0,1224.0,Staten Island,Residential,house,Staten Island,10306,New York,40.5604695,-74.1018925,260.62091503267976
309000,6,2.0,2184.207862,Queens,Residential,multi-family home,Queens,11691,New York,40.5980695,-73.7632649,141.4700520842645
650000,3,2.0,1522.0,Queens,Residential,house,Queens,11428,New York,40.723245,-73.7293286,427.0696452036794
799000,4,2.0,1975.0,Staten Island,Residential,house,Staten Island,10312,New York,40.5387812,-74.193378,404.55696202531647
259000,3,2.0,1089.0,The Bronx,Residential,co-op,The Bronx,10465,New York,40.8246371,-73.8072061,237.83287419651057
1195000,4,4.0,2704.0,Staten Island,Residential,house,Staten Island,10309,New York,40.5143019,-74.2044734,441.9378698224852
189000,2,2.0,966.0,Shore Acres,Residential,condo,Staten Island,10305,New York,40.6109595,-74.060351,195.65217391304347
759000,3,2.0,1200.0,Bayside,Residential,condo,Queens,11360,New York,40.7881763,-73.7877051,632.5
275000,4,1.0,2184.207862,Brooklyn,Residential,house,Brooklyn,11210,New York,40.6366859,-73.9488175,125.90376803615771
499000,1,1.0,630.0,Manhattan,Residential,condo,Manhattan,10021,New York,40.7702318,-73.9610161,792.063492063492
1249000,3,2.3738608579684373,2184.207862,The Bronx,Residential,house,The Bronx,10463,New York,40.8822913,-73.9137305,571.83202282604
649000,3,2.0,1182.0,Fresh Meadows,Residential,condo,Queens,11365,New York,40.7302938,-73.8059248,549.0693739424704
499000,5,2.0,1760.0,The Bronx,Residential,house,The Bronx,10458,New York,40.8663864,-73.8878945,283.52272727272725
1050000,5,4.0,3132.0,The Bronx,Residential,multi-family home,The Bronx,10465,New York,40.8176549,-73.8197053,335.2490421455939
90000,1,1.0,660.0,Staten Island,Residential,pending,Staten Island,10306,New York,40.574451,-74.0929448,136.36363636363637
650000,3,2.3738608579684373,1638.0,The Bronx,Residential,townhouse,The Bronx,10465,New York,40.8454501,-73.8209766,396.8253968253968
500000,4,3.0,1794.0,Manhattan,Residential,condo,Manhattan,10024,New York,40.7905714,-73.9753392,278.70680044593087
350000,2,1.0,490.0,Staten Island,Residential,house,Staten Island,10306,New York,40.5731273,-74.089182,714.2857142857143
1099000,4,2.0,2184.207862,Queens,Residential,house,Queens,11697,New York,40.5595612,-73.9147409,503.157240260863
90000,1,1.0,450.0,Highbridge,Residential,co-op,The Bronx,10452,New York,40.8423705,-73.9234444,200.0
839000,4,2.0,2184.207862,Queens,Residential,house,Queens,11414,New York,40.6590909,-73.8451972,384.12095048122296
399999,3,1.0,2184.207862,Queens,Residential,house,Queens,11691,New York,40.5950021,-73.7577376,183.1322956752547
250000,3,1.0,2184.207862,Sheepshead Bay,Residential,condo,Brooklyn,11229,New York,40.5997081,-73.9344974,114.45797094196156
1165000,3,4.0,3500.0,Staten Island,Residential,house,Staten Island,10309,New York,40.5397292,-74.2155251,332.85714285714283
729900,3,2.0,1150.0,Staten Island,Residential,house,Staten Island,10309,New York,40.5302132,-74.1981906,634.695652173913
1880000,3,4.0,3150.0,Brooklyn,Residential,house,Brooklyn,11224,New York,40.5805262,-74.0061062,596.8253968253969
449000,2,2.0,1549.0,Glen Oaks,Residential,co-op,Queens,11005,New York,40.7577991,-73.7159564,289.864428663654
1175000,3,2.0,2250.0,Queens,Residential,house,Queens,11694,New York,40.57372,-73.8577786,522.2222222222222
2000000,3,2.0,2000.0,Rector Place,Residential,condo,Manhattan,10280,New York,40.7086444,-74.0161953,1000.0
2600000,5,4.0,3024.0,Queens,Residential,house,Queens,11360,New York,40.7780417,-73.7739629,859.7883597883598
550000,1,1.0,2184.207862,Manhattan,Residential,co-op,Manhattan,10025,New York,40.7887084,-73.9700091,251.80753607231543
769000,3,4.0,2184.207862,Staten Island,Residential,pending,Staten Island,10303,New York,40.6291962,-74.1518654,352.07271861747375
675000,3,2.0,2400.0,Brooklyn,Residential,house,Brooklyn,11234,New York,40.610206,-73.91065,281.25
879000,4,2.0,1238.0,Staten Island,Residential,house,Staten Island,10309,New York,40.5273247,-74.1983282,710.016155088853
918888,3,2.0,2184.207862,Queens,Residential,house,Queens,11369,New York,40.760703,-73.880887,420.6962240116687
1730000,6,2.3738608579684373,3024.0,Queens,Residential,house,Queens,11362,New York,40.765022,-73.7422005,572.0899470899471
425000,5,2.0,2184.207862,The Bronx,Residential,multi-family home,The Bronx,10474,New York,40.8159966,-73.8881001,194.57855060133465
998000,4,4.0,2000.0,Staten Island,Residential,house,Staten Island,10307,New York,40.515251,-74.235145,499.0
1195000,4,4.0,2688.0,Staten Island,Residential,house,Staten Island,10301,New York,40.6296431,-74.1005274,444.5684523809524
1649000,3,2.0,2052.0,Brooklyn,Residential,house,Brooklyn,11228,New York,40.6164182,-74.0142443,803.6062378167642
955000,4,4.0,2100.0,Staten Island,Residential,house,Staten Island,10312,New York,40.551184,-74.1840649,454.76190476190476
949000,6,3.0,2184.207862,Queens,Residential,multi-family home,Queens,11436,New York,40.677393,-73.800094,434.4824576956861
880000,3,2.0,1743.0,Queens,Residential,house,Queens,11358,New York,40.7668312,-73.7911175,504.8766494549627
899999,3,2.0,1784.0,Staten Island,Residential,contingent,Staten Island,10306,New York,40.5788586,-74.11209,504.48374439461884
198000,1,1.0,750.0,Kew Gardens,Residential,condo,Queens,11375,New York,40.7127599,-73.83433,264.0
549000,5,3.0,496.0,The Bronx,Residential,house,The Bronx,10469,New York,40.8679701,-73.836565,1106.8548387096773
1088888,3,4.0,1320.0,Brooklyn,Residential,house,Brooklyn,11204,New York,40.6090909,-73.9762651,824.9151515151515
65000,3,1.0,230.0,Manhattan,Residential,for sale,Manhattan,10038,New York,40.7120703,-73.9983258,282.60869565217394
1449999,3,2.0,2184.207862,Queens,Residential,house,Queens,11105,New York,40.7697773,-73.9014478,663.8557736314932
1695000,5,2.0,2250.0,Brooklyn,Residential,coming soon,Brooklyn,11221,New York,40.686947,-73.9261885,753.3333333333334
1970000,4,4.0,2508.0,Brooklyn,Residential,townhouse,Brooklyn,11201,New York,40.6965326,-73.9839654,785.4864433811803
1895000,2,2.0,2184.207862,Park Slope,Residential,co-op,Brooklyn,11215,New York,40.673976,-73.973535,867.5914197400685
689000,3,2.3738608579684373,1248.0,Staten Island,Residential,house,Staten Island,10314,New York,40.6137764,-74.1600305,552.0833333333334
649999,3,2.0,1440.0,Staten Island,Residential,house,Staten Island,10305,New York,40.5803331,-74.0885167,451.3881944444444
669000,3,2.0,864.0,Staten Island,Residential,house,Staten Island,10304,New York,40.5993523,-74.0953882,774.3055555555555
